Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL,Voltage_Range,Discharge_Time_Norm,SOH,Delta_SOH,Rolling_DischargeTime,Rolling_SOH
67,2172,810,4.009,3.39,4983.552000000142,5948.35,9152.35,1038,0.6190000000000002,0.8368974685007513,0.9334532374100719,-0.000899281,2174.3479999999768,0.9352517985611509
68,2172,810,4.009,3.392,4976.351999999955,5912.35,9152.35,1037,0.6170000000000004,0.8368974685007513,0.9325539568345323,-0.000899281,2172,0.9343525179856116
69,2160,808,4.009,3.392,4970.351999999955,5912.35,9152.35,1036,0.6170000000000004,0.8322737255808577,0.9316546762589928,-0.000899281,2169.5999999999767,0.9334532374100719
70,2160,810,4.009,3.393,4961.952000000281,5912.35,9116.35,1035,0.6160000000000005,0.8322737255808577,0.9307553956834532,-0.000899281,2167.1999999999766,0.9325539568345323
71,2160,808,4.009,3.393,4958.352000000188,5912.35,9080.35,1034,0.6160000000000005,0.8322737255808577,0.9298561151079137,-0.000899281,2164.7999999999765,0.9316546762589928
72,2160,804,4.009,3.394,4952.352000000188,5912.35,9080.35,1033,0.6150000000000002,0.8322737255808577,0.9289568345323741,-0.000899281,2162.399999999977,0.9307553956834532
73,2160,804,4.009,3.394,4947.558999999892,5876.36,9044.36,1032,0.6150000000000002,0.8322737255808577,0.9280575539568345,-0.000899281,2160,0.9298561151079138
74,2160,800,4.009,3.395,4940.344000000041,5876.34,9080.34,1031,0.6140000000000003,0.8322737255808577,0.927158273,-0.000899281,2160,0.9289568345323742
75,2148,798,4.009,3.396,4934.389999999898,5876.39,9080.39,1030,0.6130000000000004,0.827649983,0.9262589928057554,-0.000899281,2157.5999999999767,0.9280575539568344
76,2148,798.3999999999069,4.009,3.397,4928.313000000315,5876.31,9080.31,1029,0.6120000000000005,0.827649983,0.9253597122302158,-0.000899281,2155.1999999999766,0.9271582733812951
77,2148,798.3999999999069,4.009,3.398,4922.313000000315,5876.31,9080.31,1028,0.6110000000000002,0.827649983,0.9244604316546763,-0.000899281,2152.7999999999765,0.9262589928057554
78,2148,794.3999999999069,4.009,3.398,4916.311999999685,5876.31,9044.31,1027,0.6110000000000002,0.827649983,0.9235611510791367,-0.000899281,2150.399999999977,0.9253597122302158
79,2148,794.3999999999069,4.01,3.398,4911.558999999892,5840.36,9044.36,1026,0.6119999999999997,0.827649983,0.9226618705035972,-0.000899281,2148,0.9244604316546763
80,2148,790.3999999999069,4.01,3.398,4910.343999999808,5840.34,9080.34,1025,0.6119999999999997,0.827649983,0.9217625899280576,-0.000899281,2148,0.9235611510791367
81,2148,789,4.01,3.399,4904.328000000212,5840.33,9044.33,1024,0.6109999999999998,0.827649983,0.920863309,-0.000899281,2148,0.9226618705035972
82,2136,788.8000000000466,4.009,3.4,4897.127999999793,5840.33,9044.33,1023,0.6090000000000004,0.8230262397410704,0.9199640287769785,-0.000899281,2145.5999999999767,0.9217625899280577
83,2136,786,4.009,3.401,4889.959000000032,5840.36,9044.36,1022,0.6080000000000005,0.8230262397410704,0.9190647482014388,-0.000899281,2143.1999999999766,0.9208633093525179
84,2150.41,782.406,4.021,3.732,4844,5810.03,9093.03,1021,0.2889999999999997,0.8285785843640425,0.9181654676258992,-0.000899281,2143.6819999999766,0.9199640287769786
85,2148,782.3999999999069,4.007,3.724,4853.944000000134,5804.34,9116.34,1020,0.2829999999999995,0.827649983,0.9172661870503597,-0.000899281,2143.6819999999766,0.9190647482014388
86,2148,787.1999999999534,4.009,3.404,4892.343,5840.34,9080.34,1019,0.6050000000000004,0.827649983,0.9163669064748201,-0.000899281,2143.6819999999766,0.9181654676258992
87,2136,783.1999999999534,4.009,3.401,4892.344000000041,5840.34,9044.34,1018,0.6080000000000005,0.8230262397410704,0.9154676258992805,-0.000899281,2143.6819999999766,0.9172661870503596
88,2136,783,4.009,3.403,4886.343999999808,5840.34,9044.34,1017,0.6060000000000003,0.8230262397410704,0.914568345,-0.000899281,2143.6819999999766,0.916366906
89,2136,781,4.009,3.403,4875.574999999953,5804.38,9008.38,1016,0.6060000000000003,0.8230262397410704,0.9136690647482014,-0.000899281,2140.7999999999765,0.9154676258992807
90,2136,781,4.009,3.403,4868.282,5804.28,9044.28,1015,0.6060000000000003,0.8230262397410704,0.9127697841726619,-0.000899281,2138.399999999977,0.914568345
91,2136,777.6000000000931,4.009,3.404,4862.311999999918,5804.31,9008.31,1014,0.6050000000000004,0.8230262397410704,0.9118705035971223,-0.000899281,2136,0.9136690647482014
92,2124,780,4.009,3.405,4856.313000000082,5804.31,9008.31,1013,0.6040000000000005,0.8184024968211767,0.9109712230215827,-0.000899281,2133.5999999999767,0.9127697841726619
93,2124,776,4.009,3.405,4850.311999999918,5804.31,9008.31,1012,0.6040000000000005,0.8184024968211767,0.9100719424460432,-0.000899281,2131.1999999999766,0.9118705035971223
94,2124,776.3999999999069,4.008,3.406,4844.375,5804.38,9008.38,1011,0.6019999999999999,0.8184024968211767,0.9091726618705036,-0.000899281,2128.7999999999765,0.9109712230215827
95,2124,775,4.009,3.406,4838.311999999918,5768.31,8972.31,1010,0.6030000000000002,0.8184024968211767,0.908273381,-0.000899281,2126.399999999977,0.9100719424460433
96,2124,771,4.008,3.407,4826.375,5768.38,9008.38,1009,0.601,0.8184024968211767,0.9073741007194245,-0.000899281,2124,0.9091726618705035
97,2124,771,4.008,3.408,4820.344000000041,5768.34,8972.34,1008,0.6000000000000001,0.8184024968211767,0.9064748201438849,-0.000899281,2124,0.9082733812949642
98,2124,772.8000000000466,4.009,3.408,4817.943000000203,5768.34,8972.34,1007,0.6010000000000004,0.8184024968211767,0.9055755395683454,-0.000899281,2124,0.9073741007194245
99,2112,768.8000000000466,4.008,3.408,4810.774999999907,5768.38,8972.38,1006,0.6000000000000001,0.8137787539012831,0.9046762589928058,-0.000899281,2121.5999999999767,0.9064748201438849
100,2112,768,4.008,3.409,4808.218999999808,5732.22,8972.22,1005,0.5990000000000002,0.8137787539012831,0.9037769784172662,-0.000899281,2119.1999999999766,0.9055755395683454
101,2112,769,4.008,3.41,4796.311999999918,5732.31,8936.31,1004,0.5979999999999999,0.8137787539012831,0.9028776978417267,-0.000899281,2116.7999999999765,0.9046762589928058
102,2112,765,4.008,3.41,4790.312999999849,5732.31,8972.31,1003,0.5979999999999999,0.8137787539012831,0.9019784172661871,-0.000899281,2114.399999999977,0.9037769784172662
103,2112,765.6000000000931,4.007,3.411,4789.112000000197,5732.31,8936.31,1002,0.5959999999999996,0.8137787539012831,0.9010791366906474,-0.000899281,2112,0.9028776978417266
104,2112,761.6000000000931,4.008,3.411,4781.912000000244,5732.31,8972.31,1001,0.597,0.8137787539012831,0.9001798561151079,-0.000899281,2112,0.901978417
105,2100,761.6000000000931,4.007,3.412,4778.375,5732.38,8936.38,1000,0.5949999999999998,0.8091550109813894,0.8992805755395683,-0.000899281,2109.5999999999767,0.9010791366906474
106,2100,759.6000000000931,4.008,3.411,4772.375,5732.38,8936.38,999,0.597,0.8091550109813894,0.8983812949640287,-0.000899281,2107.1999999999766,0.9001798561151079
107,2100,759,4.006,3.412,4708.875,5644.88,8956.88,998,0.5940000000000003,0.8091550109813894,0.8974820143884892,-0.000899281,2104.7999999999765,0.8992805755395683
108,2112,751.1879999996163,4.018,3.751,4732,5698,9023,997,0.2669999999999999,0.8137787539012831,0.8965827338129496,-0.000899281,2104.7999999999765,0.8983812949640286
109,203939.42,-96644.701,4.271,3.24,71429.98400000017,83129.98,83129.98,996,1.0309999999999997,78.58028744268485,0.895683453,-0.000899281,42470.28399999998,0.8974820143884891
110,2112,756,3.999,3.395,5096.384000000078,6056.38,9440.38,995,0.6040000000000001,0.8137787539012831,0.8947841726618705,-0.000899281,42472.68399999998,0.8965827338129497
111,2124,763,4.002,3.413,4803.552000000142,5732.35,9044.35,994,0.589,0.8184024968211767,0.8938848920863309,-0.000899281,42477.48399999998,0.895683453
112,2112,764.3980000000447,4.001,3.411,4810.719999999739,5768.32,9044.32,993,0.5900000000000003,0.8137787539012831,0.8929856115107914,-0.000899281,42479.88399999998,0.8947841726618705
113,2112,764.3999999999069,4.002,3.413,4803.391000000294,5732.19,9008.19,992,0.589,0.8137787539012831,0.8920863309352518,-0.000899281,42479.88399999998,0.8938848920863309
114,2112,762,4.002,3.413,4796.351000000257,5732.35,9008.35,991,0.589,0.8137787539012831,0.8911870503597122,-0.000899281,2114.399999999977,0.8929856115107914
115,2112,760,4.003,3.415,4790.319999999832,5732.32,9008.32,990,0.5880000000000001,0.8137787539012831,0.8902877697841727,-0.000899281,2114.399999999977,0.8920863309352518
116,2112,758.3999999999069,4.002,3.416,4784.382999999914,5732.38,8972.38,989,0.5859999999999999,0.8137787539012831,0.8893884892086331,-0.000899281,2112,0.8911870503597121
117,2100,759,4.002,3.417,4774.689,5696.29,9008.29,988,0.585,0.8091550109813894,0.8884892086330936,-0.000899281,2109.5999999999767,0.8902877697841728
118,2100,755,4.002,3.417,4766.227000000421,5696.23,8972.23,987,0.585,0.8091550109813894,0.887589928,-0.000899281,2107.1999999999766,0.8893884892086332
119,2100,754.7999999998137,4.002,3.418,4760.352,5696.35,8972.35,986,0.5839999999999996,0.8091550109813894,0.8866906474820144,-0.000899281,2104.7999999999765,0.8884892086330936
120,2100,754.7999999998137,4.002,3.418,4748.351000000257,5696.35,8936.35,985,0.5839999999999996,0.8091550109813894,0.8857913669064749,-0.000899281,2102.399999999977,0.887589928
121,2088,752.7999999998137,4.002,3.42,4742.351999999955,5696.35,8936.35,984,0.5819999999999999,0.8045312680614958,0.8848920863309353,-0.000899281,2097.5999999999767,0.8866906474820144
122,2088,750,4.002,3.419,4736.359000000171,5660.36,8936.36,983,0.5829999999999997,0.8045312680614958,0.8839928057553957,-0.000899281,2095.1999999999766,0.8857913669064749
123,2088,750,4.002,3.421,4730.219000000041,5660.22,8936.22,982,0.581,0.8045312680614958,0.8830935251798561,-0.000899281,2092.7999999999765,0.8848920863309353
124,2088,747.2000000001863,4.002,3.421,4724.36,5660.36,8936.36,981,0.581,0.8045312680614958,0.8821942446043165,-0.000899281,2090.399999999977,0.8839928057553956
125,2088,745.2000000001863,4.002,3.421,4717.159999999683,5660.36,8936.36,980,0.581,0.8045312680614958,0.8812949640287769,-0.000899281,2088,0.8830935251798561
126,2088,745.2000000001863,4.002,3.422,4706.312999999616,5660.31,8936.31,979,0.5799999999999996,0.8045312680614958,0.8803956834532374,-0.000899281,2088,0.8821942446043165
127,2076,741.6000000000931,4.002,3.423,4700.359000000171,5624.36,8936.36,978,0.5789999999999997,0.799907525,0.8794964028776978,-0.000899281,2085.5999999999767,0.8812949640287769
128,2083.8,741.6000000000931,4.002,3.424,4694.327999999747,5624.33,8900.33,977,0.5779999999999998,0.802912958,0.8785971223021583,-0.000899281,2084.7599999999766,0.8803956834532374
129,2076,741.6000000000931,4.002,3.424,4688.342999999877,5624.34,8900.34,976,0.5779999999999998,0.799907525,0.8776978417266187,-0.000899281,2082.3599999999765,0.8794964028776977
130,2076,737.6000000000931,4.002,3.424,4681.128,5624.33,8936.33,975,0.5779999999999998,0.799907525,0.8767985611510791,-0.000899281,2079.9599999999764,0.8785971223021584
131,2076,737.6000000000931,4.002,3.425,4673.943000000436,5624.34,8936.77,974,0.577,0.799907525,0.8758992805755396,-0.000899281,2077.5599999999768,0.8776978417266186
132,2076,738,4.002,3.425,4666.712999999989,5588.31,8900.31,973,0.577,0.799907525,0.875,-0.000899281,2077.5599999999768,0.8767985611510791
133,2078.41,729.5939999995753,4.014,3.675,4620.437000000384,5579,8981.47,972,0.3390000000000004,0.8008361268446806,0.8741007194244604,-0.000899281,2076.481999999977,0.8758992805755396
134,2076,731.2000000001863,3.999,3.758,4616.343000000343,5552.34,8972.34,971,0.2410000000000001,0.799907525,0.8732014388489209,-0.000899281,2076.481999999977,0.875
135,2076,736,4.002,3.429,4666.618999999482,5588.22,8936.22,970,0.573,0.799907525,0.8723021582733813,-0.000899281,2076.481999999977,0.8741007194244604
136,2076,732,4.002,3.427,4670.375,5624.38,8900.38,969,0.5749999999999997,0.799907525,0.8714028776978417,-0.000899281,2076.481999999977,0.8732014388489209
137,2064,734.3999999999069,4.002,3.428,4658.311999999918,5588.31,8936.31,968,0.5739999999999998,0.7952837822217084,0.8705035971223022,-0.000899281,2074.0819999999767,0.8723021582733812
138,2064,728.3999999999069,4.002,3.428,4652.313000000082,5588.31,8936.31,967,0.5739999999999998,0.7952837822217084,0.8696043165467626,-0.000899281,2071.1999999999766,0.8714028776978419
139,2064,728.7999999998137,4.001,3.43,4640.311999999918,5588.31,8902,966,0.5710000000000002,0.7952837822217084,0.8687050359712231,-0.000899281,2068.7999999999765,0.8705035971223023
140,2064,726,4.002,3.429,4630.649999999907,5552.25,8864.25,965,0.573,0.7952837822217084,0.8678057553956835,-0.000899281,2066.399999999977,0.8696043165467625
141,2064,724.7999999998137,4.002,3.429,4623.575000000186,5552.38,8900.38,964,0.573,0.7952837822217084,0.8669064748201439,-0.000899281,2064,0.8687050359712231
142,2052,727.2000000001863,4.002,3.43,4622.218000000343,5552.22,8900.22,963,0.5719999999999996,0.7906600393018147,0.8660071942446043,-0.000899281,2061.5999999999767,0.8678057553956835
143,2052,725,4.002,3.43,4616.344000000507,5552.34,8864.34,962,0.5719999999999996,0.7906600393018147,0.8651079136690647,-0.000899281,2059.1999999999766,0.8669064748201439
144,2052,721.6000000000931,4.001,3.431,4604.375,5552.38,8864.38,961,0.5700000000000003,0.7906600393018147,0.8642086330935251,-0.000899281,2056.7999999999765,0.8660071942446044
145,2052,720,4,3.431,4594.743999999482,5516.34,8828.34,960,0.569,0.7906600393018147,0.8633093525179856,-0.000899281,2054.399999999977,0.8651079136690647
146,2052,720,4.001,3.432,4587.575000000186,5516.38,8900.38,959,0.5690000000000004,0.7906600393018147,0.862410072,-0.000899281,2052,0.8642086330935251
147,2052,718.3999999999069,4,3.432,4580.311999999918,5516.31,8828.31,958,0.5680000000000001,0.7906600393018147,0.8615107913669064,-0.000899281,2052,0.8633093525179856
148,2040,718.3999999999069,4,3.432,4580.311999999918,5516.31,8864.31,957,0.5680000000000001,0.7860362963819211,0.8606115107913669,-0.000899281,2049.5999999999767,0.862410072
149,2040,718.3744000000879,4.001,3.433,4573.111999999732,5516.31,8828.31,956,0.5680000000000005,0.7860362963819211,0.8597122302158273,-0.000899281,2047.1999999999766,0.8615107913669064
150,2040,716.3999999999069,4,3.434,4568.188000000082,5516.19,8828.19,955,0.5659999999999998,0.7860362963819211,0.8588129496402878,-0.000899281,2044.7999999999768,0.8606115107913668
151,2040,716.7999999998137,4,3.433,4562.218000000343,5516.22,8828.22,954,0.5670000000000002,0.7860362963819211,0.8579136690647482,-0.000899281,2042.3999999999767,0.8597122302158272
152,2040,716.7999999998137,4,3.434,4556.313000000082,5480.31,8828.31,953,0.5659999999999998,0.7860362963819211,0.8570143884892086,-0.000899281,2040,0.8588129496402879
153,2040,715.2000000001863,4,3.434,4551.543000000529,5480.34,8792.34,952,0.5659999999999998,0.7860362963819211,0.8561151079136691,-0.000899281,2040,0.8579136690647482
154,2040,715.2000000001863,4,3.434,4544.375,5480.38,8828.38,951,0.5659999999999998,0.7860362963819211,0.8552158273381295,-0.000899281,2040,0.8570143884892086
155,2028,713.6000000000931,3.999,3.435,4544.375,5480.38,8792.38,950,0.5640000000000001,0.7814125534620274,0.854316547,-0.000899281,2037.5999999999767,0.8561151079136691
156,2028,711.6000000000931,3.999,3.434,4538.311999999918,5480.31,8792.31,949,0.565,0.7814125534620274,0.8534172661870504,-0.000899281,2035.1999999999766,0.8552158273381295
157,2040,703.188,4.01,3.773,4490.5,5453,8876,948,0.23699999999999966,0.7860362963819211,0.8525179856115108,-0.000899281,2035.1999999999766,0.854316547
158,2052,712,3.993,3.777,4443.456000000238,5408.26,8919.01,947,0.21599999999999975,0.7906600393018147,0.8516187050359713,-0.000899281,2037.5999999999767,0.8534172661870503
159,2052,712.7999999998137,3.995,3.435,4598.318999999668,5516.35,8900.32,946,0.56,0.7906600393018147,0.8507194244604317,-0.000899281,2039.9999999999768,0.8525179856115109
160,2052,712.7999999998137,3.995,3.433,4598.3539999998175,5516.35,8900.35,945,0.5620000000000003,0.7906600393018147,0.8498201438848921,-0.000899281,2044.7999999999768,0.8516187050359714
161,2052,715.2000000001863,3.995,3.434,4587.551000000443,5516.35,8864.35,944,0.5609999999999999,0.7906600393018147,0.8489208633093526,-0.000899281,2049.5999999999767,0.8507194244604317
162,2040,715.2000000001863,3.995,3.435,4580.321000000462,5516.32,8864.32,943,0.56,0.7860362963819211,0.8480215827338129,-0.000899281,2049.5999999999767,0.8498201438848921
163,2040,711.2000000001863,3.995,3.438,4573.152000000235,5516.35,8864.35,942,0.5569999999999999,0.7860362963819211,0.8471223021582733,-0.000899281,2047.1999999999766,0.8489208633093526
164,2040,711.2000000001863,3.995,3.436,4562.320000000298,5480.32,8864.32,941,0.5590000000000002,0.7860362963819211,0.8462230215827338,-0.000899281,2044.7999999999768,0.848021583
165,2041.79,711,3.995,3.436,4556.351000000257,5480.35,8828.35,940,0.5590000000000002,0.7867260047008052,0.8453237410071942,-0.000899281,2042.7579999999768,0.8471223021582734
166,2040,711,3.995,3.437,4544.351000000257,5480.35,8864.35,939,0.5580000000000003,0.7860362963819211,0.8444244604316546,-0.000899281,2040.357999999977,0.8462230215827338
167,2028,709.6000000000931,3.995,3.437,4538.319999999832,5480.32,8828.32,938,0.5580000000000003,0.7814125534620274,0.8435251798561151,-0.000899281,2037.957999999977,0.8453237410071942
168,2028,705.6000000000931,3.994,3.437,4532.351000000257,5444.35,8828.35,937,0.5570000000000004,0.7814125534620274,0.8426258992805755,-0.000899281,2035.5579999999768,0.8444244604316546
169,2028,708,3.995,3.438,4522.7209999994375,5444.32,8792.32,936,0.5569999999999999,0.7814125534620274,0.841726619,-0.000899281,2033.157999999977,0.8435251798561151
170,2028,704,3.995,3.457,4515.5600000005215,5444.36,8828.36,935,0.5380000000000003,0.7814125534620274,0.8408273381294964,-0.000899281,2030.3999999999767,0.8426258992805755
171,2028,704,3.995,3.439,4514.343000000343,5444.34,8792.34,934,0.556,0.7814125534620274,0.8399280575539568,-0.000899281,2028,0.8417266187050358
172,2027.75,704,3.995,3.439,4508.344000000507,5444.34,8828.34,933,0.556,0.7813162254845297,0.8390287769784173,-0.000899281,2027.9499999999766,0.8408273381294963
